maiorAtraso,margemBrutaAcumulada,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,percentualRisco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,custos,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito
7,0.0,0,0.0,75000.0,0.0714285714285714,1671393.0,616009.0,1827620.0,981242.0,0.0,627189.0,548473.0,4584806.0,1990095.0,2594711.0,33000.0,False,False,0.0,192400.0
4,0.3145752451,0,0.0,200000.0,0.375,6668591.0,7700934.0,7580135.0,-120799.0,1106681.0,4105197.0,490000.0,0.0,0.0,0.0,530000.0,False,False,1.0,3101924.0
10,0.2810686763,0,0.0,10000.0,0.3571428571428571,381245.0,87030.0,387336.0,300306.0,15739.0,0.0,44651.0,336832.0,304453.0,32379.0,100000.0,False,True,1.0,36321.0
5,0.0,0,0.0,200000.0,0.0178571428571428,1144529.0,505063.0,1228687.0,661283.0,0.0,594794.0,398475.0,2367371.0,888587.0,1478784.0,150000.0,False,False,0.0,2200.0
2,0.5541379882,0,0.0,60000.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114682989.0,0.0,0.0,100000.0,False,False,1.0,43779872.0
2,0.5384675313,0,0.0,30000.0,0.1428571428571428,2288400.0,293216.0,2290299.0,1290395.0,0.0,0.0,1185493.0,939895.0,700615.0,239280.0,100000.0,False,False,1.0,14520.0
0,0.0,0,0.0,50000.0,0.2678571428571428,1280452.0,858654.0,1292546.0,374503.0,0.0,587315.0,395736.0,3919267.0,1433311.0,2485956.0,100000.0,False,True,0.0,32400.0
25,0.0,0,0.0,80000.0,0.1607142857142857,23012654.0,18690706.0,32077970.0,3223012.0,15429146.0,8336900.0,7663813.0,34858388.0,16149507.0,18708881.0,350000.0,False,False,0.0,5852571.0
116,0.0,0,0.0,50000.0,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272586.0,0.0,0.0,100000.0,False,True,0.0,2430.0
0,0.2530701589,0,0.0,10000.0,0.5714285714285714,14883.0,24655.0,14883.0,-9772.0,20000.0,0.0,111581.0,39044.0,12730.0,26314.0,25000.0,False,True,1.0,1760.0
0,0.3313376349,0,0.0,20000.0,0.3214285714285714,133496.0,38259.0,202673.0,164413.0,0.0,5856.0,90655.0,1043423.0,371939.0,671484.0,80000.0,False,True,1.0,7360.0
0,0.0,0,0.0,15000.0,0.1964285714285714,1288606.0,559192.0,1288606.0,729413.0,1975.0,657379.0,744088.0,187189.0,175677.0,11512.0,55000.0,False,False,0.0,11880.0
61,0.0,0,0.0,25000.0,0.25,227802.0,92868.0,1624630.0,263734.0,1268028.0,167487.0,167487.0,795073.0,228276.0,566797.0,200000.0,False,False,0.0,1255.0
93,0.0,0,0.0,50000.0,0.1785714285714285,9016099.0,992870.0,9262913.0,7987407.0,282635.0,1378374.0,1698076.0,6695873.0,3326431.0,3369442.0,200000.0,False,False,0.0,0.0
6,0.3838095238,0,0.0,15000.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57472.0,0.0,0.0,20000.0,False,True,1.0,880.0
3,0.307470984,0,0.0,30000.0,0.1964285714285714,1035366.0,262263.0,1434947.0,1162413.0,18919.0,43241.0,14129.0,2524427.0,0.0,0.0,100000.0,False,True,1.0,102600.0
64,0.2313216259,0,0.0,50000.0,0.3035714285714285,85328914.0,6248985.0,90756445.0,82069422.0,404603.0,82892316.0,1875506.0,43894144.0,23603012.0,20291132.0,12000000.0,False,False,0.7968222616,2379050.0
47,0.3437652174,0,0.0,15000.0,0.0892857142857142,828847.0,96715.0,868327.0,771612.0,0.0,77089.0,595870.0,2804091.0,1135093.0,1668998.0,30000.0,False,False,0.8536801132,8640.0
0,0.4103858025,0,0.0,20000.0,0.0357142857142857,828847.0,96715.0,868327.0,771612.0,0.0,77089.0,595870.0,2804091.0,1135093.0,1668998.0,200000.0,False,False,1.0,2220.0
8,0.4766808982,0,0.0,20000.0,0.375,308543.0,694793.0,323465.0,-45769.0,288067.0,0.0,294465.0,692163.0,692163.0,0.0,50000.0,False,False,0.981281418,87400.0
0,0.4316802789,64,5400.0,15000.0,0.3392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000000.0,False,False,1.0,77058410.0
0,0.2170787595,0,0.0,10000.0,0.3749999999999999,258518.0,1590.0,258518.0,256928.0,0.0,5000.0,0.0,183564.0,170571.0,12993.0,93700.0,False,True,1.0,2700.0
3,0.3808040168,0,0.0,20000.0,0.4107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182718.0,0.0,0.0,100000.0,False,True,1.0,5120.0
0,0.3267867192,0,0.0,50000.0,0.0892857142857142,21105491.0,11922252.0,25271059.0,13348806.0,4107499.0,13128894.0,6516935.0,47027090.0,20505598.0,26521492.0,50000.0,False,False,1.0,3268439.0
0,0.3589796807,0,0.0,50000.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51875036.0,0.0,0.0,550000.0,False,False,1.0,1966404.0
22,0.0,0,0.0,60000.0,0.3392857142857142,2206382.0,148087.0,2398884.0,2250797.0,0.0,0.0,504314.0,867918.0,100213.0,767705.0,1000000.0,True,False,0.0,22215.0
19,0.3628337579,82,13646.0,25000.0,0.3928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2234482.0,0.0,0.0,100000.0,False,True,1.0,13200.0
28,0.4369992518,19,3960.67,7000.0,0.6249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260341.0,0.0,0.0,30000.0,True,False,1.0,3960.0
0,0.0,0,0.0,500000.0,0.1607142857142857,86193.0,10969.0,86193.0,75223.0,0.0,0.0,0.0,79025.0,0.0,0.0,50000.0,False,False,0.0,10800.0
7,0.3063343254,0,0.0,50000.0,0.3035714285714285,4132781.0,2745864.0,4134251.0,658645.0,1121551.0,2006316.0,860678.0,4036098.0,875232.0,3160866.0,210000.0,False,True,0.8843274212,1065943.0
0,0.1976059322,0,0.0,50000.0,0.1071428571428571,23542189.0,19374708.0,35695052.0,11575571.0,9800000.0,11609384.0,11609384.0,97107584.0,44991280.0,52116304.0,5400000.0,False,False,1.0,6333974.0
96,0.4970506621,43,14118.48,20000.0,0.2857142857142857,12810862.0,7206213.0,14234466.0,1400999.0,0.0,6809284.0,4511499.0,11253703.0,0.0,0.0,350000.0,True,False,0.7847087095,637513.0
5,0.0,0,0.0,600000.0,0.4285714285714285,4284504.0,2369584.0,4303056.0,1993471.0,0.0,3064506.0,36084.0,7578810.0,2777564.0,4801246.0,500000.0,False,True,0.0,720.0
12,0.2910142606,0,0.0,30000.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3060377.0,0.0,0.0,100000.0,False,True,1.0,81400.0
0,0.0,0,0.0,140000.0,0.3571428571428571,692615.0,796197.0,741581.0,-54614.0,28328.0,547698.0,0.0,3664930.0,907049.0,2757881.0,72400.0,False,True,0.0,33040.0
0,0.0,0,0.0,15000.0,0.2142857142857142,1161653.0,477737.0,1424040.0,792318.0,194000.0,844113.0,294056.0,2406486.0,768526.0,1637960.0,104000.0,False,True,0.0,19980.0
4,0.3030825028,0,0.0,30000.0,0.0892857142857142,23542189.0,19394708.0,35695052.0,11575571.0,9787901.0,11609384.0,8708545.0,97107584.0,44991280.0,52116304.0,5400000.0,False,False,1.0,6333974.0
14,0.5201578649,0,0.0,20000.0,0.3928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069685.0,0.0,0.0,72400.0,True,True,1.0,3960.0
0,0.3904185136,0,0.0,80000.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57345896.0,0.0,0.0,200000.0,False,False,1.0,7643188.0
8,0.0,0,0.0,500000.0,0.0892857142857142,6907569.0,2728784.0,7184978.0,4443781.0,267213.0,2312327.0,2599733.0,4349975.0,1472633.0,2877342.0,600000.0,False,False,0.0,89100.0
16,0.2955400152,0,8600.78,15000.0,0.5178571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764783.0,0.0,0.0,100000.0,False,True,0.9424198644,1385.0
0,0.0,0,0.0,500000.0,0.0535714285714285,29038320000.0,27503820000.0,54823500000.0,12923280000.0,0.0,20093580000.0,0.0,4464000000.0,0.0,0.0,0.0,False,False,0.0,0.0
0,0.3836777614,0,0.0,50000.0,0.0357142857142857,1206923.0,40302.0,1347053.0,1096742.0,0.0,226732.0,381254.0,2676576.0,710104.0,1966472.0,400000.0,False,False,1.0,211860.0
23,0.3818682193,0,0.0,15000.0,0.2142857142857142,753690.0,96018.0,753690.0,657671.0,0.0,162390.0,88163.0,1836328.0,1371341.0,464987.0,300000.0,False,True,0.3427280296,27440.0
57,0.0,0,0.0,100000.0,0.1428571428571428,1194132.0,462532.0,1969022.0,1506490.0,0.0,681911.0,443632.0,2326289.0,744333.0,1581956.0,460000.0,False,False,0.0,27000.0
4,0.2773767089,0,0.0,50000.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370624.0,0.0,0.0,104500.0,False,True,1.0,122100.0
7,0.5994995681,75,17250.0,30000.0,0.2321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2798449.0,0.0,0.0,200000.0,False,False,0.7826803718,98900.0
117,0.0,0,0.0,400000.0,0.3571428571428571,6706431.0,4820790.0,24031756.0,-107626630.0,0.0,4531526.0,1630445.0,0.0,0.0,0.0,15230000.0,False,False,1.0,2220000.0
0,0.4801313607,83,10182.46,22000.0,0.1428571428571428,252952.0,36121.0,328608.0,292000.0,0.0,0.0,72155.0,1915599.0,930524.0,985075.0,50000.0,False,False,1.0,89100.0
0,0.0,0,0.0,70000.0,0.1428571428571428,30000.0,0.0,30000.0,30000.0,0.0,0.0,0.0,1994920.0,1994920.0,0.0,30000.0,False,False,0.0,9900.0
32,0.0,0,0.0,50000.0,0.2142857142857142,2111734.0,1458312.0,2503098.0,1044785.0,0.0,0.0,689430.0,3405084.0,1674578.0,1730506.0,100000.0,False,True,0.0,9900.0
0,0.0,0,0.0,1000000.0,0.1964285714285714,11758346.0,1144610.0,15587024.0,3687158.0,0.0,8555973.0,0.0,0.0,0.0,0.0,600000.0,False,False,0.0,484543.0
2,0.3073511166,0,0.0,100000.0,0.0357142857142857,926707.0,189942.0,937931.0,685733.0,0.0,82197.0,397782.0,2116529.0,636486.0,1480043.0,100000.0,False,False,0.994264791,152000.0
0,0.0,0,0.0,30000.0,0.0357142857142857,1909913.0,886466.0,2049007.0,1069661.0,0.0,631037.0,1005492.0,2723790.0,1304706.0,1419084.0,200000.0,False,False,0.0,208063.0
14,0.3683251351,0,0.0,20000.0,0.1428571428571428,385294.0,134452.0,813194.0,678742.0,0.0,125476.0,38271.0,2309546.0,770934.0,1538612.0,100000.0,True,False,1.0,87319.0
0,0.0,0,0.0,50000.0,0.1607142857142857,3909019.0,24493.0,3909019.0,1801930.0,0.0,1188994.0,2714157.0,4987640.0,3831851.0,1155789.0,50000.0,False,True,0.0,140400.0
4,0.4768995235,0,0.0,40000.0,0.0892857142857142,6806321.0,892283.0,6857175.0,5652161.0,500666.0,0.0,2516217.0,6315452.0,3167075.0,3148377.0,300000.0,False,False,1.0,284800.0
3,0.2957828157,33,7349.67,45000.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5770076.0,0.0,0.0,500000.0,False,False,1.0,198000.0
0,0.4528547416,0,0.0,61200.0,0.25,502577.0,684415.0,1146165.0,386413.0,471000.0,0.0,395769.0,1918410.0,1046315.0,872095.0,100000.0,True,True,1.0,0.0
18,0.2484828499,26,2326.81,20000.0,0.1785714285714285,828847.0,96715.0,838327.0,771612.0,0.0,77089.0,595870.0,2804091.0,1135093.0,1668998.0,10000.0,True,False,1.0,4320.0
24,0.6388526339,36,14646.08,100000.0,0.2857142857142857,2871107.0,1878586.0,4689183.0,2655164.0,465155.0,1183776.0,1246125.0,9934007.0,1986801.0,7947206.0,100000.0,False,True,0.8707081011,0.0
2,0.0,0,0.0,80000.0,0.0892857142857142,14246196.0,7072770.0,24659229.0,17586458.0,621642.0,0.0,4493773.0,70915028.0,12288807.0,58626221.0,2100000.0,False,False,0.0,1048833.0
7,0.5013081671,215,39173.13,42000.0,0.3392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631910.0,0.0,0.0,100000.0,False,True,1.0,46200.0
0,0.0,0,0.0,100000.0,0.0535714285714285,844972.0,85711.0,1420401.0,1334689.0,0.0,99849.0,356767.0,4413163.0,3067478.0,1345685.0,950000.0,False,False,0.0,12210.0
0,0.0,216,5250.0,20000.0,0.2321428571428571,192643.0,40324.0,197106.0,150704.0,0.0,130159.0,70662.0,869690.0,0.0,0.0,60000.0,False,False,1.0,0.0
3,0.3075567716,0,0.0,170000.0,0.0892857142857142,56849931.0,51483448.0,61873507.0,8069496.0,25435555.0,19567722.0,25256859.0,250124440.0,74282296.0,175842144.0,5300000.0,False,False,1.0,26624943.0
82,0.5255814394,0,0.0,50000.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328081.0,0.0,0.0,30000.0,False,True,0.1028686542,5120.0
27,0.0,0,0.0,10000.0,0.4464285714285714,241533.0,38120.0,241533.0,203412.0,0.0,16048.0,189241.0,496968.0,243515.0,253453.0,20000.0,False,False,0.0,1480.0
150,0.3364379343,0,0.0,100000.0,0.2857142857142857,14045797.0,1437718.0,14302029.0,11968706.0,415935.0,6480172.0,7563266.0,12160799.0,7368499.0,4792300.0,500000.0,False,True,0.8874787362,294235.0
3,0.0,0,0.0,30000.0,0.25,451657.0,21879.0,625791.0,903912.0,0.0,0.0,92461.0,855940.0,331275.0,524665.0,100000.0,True,False,0.0,32400.0
0,0.0,0,0.0,27000.0,0.3035714285714285,281777.0,73743.0,506697.0,362339.0,70615.0,81331.0,0.0,130151.0,98930.0,31221.0,300000.0,False,False,0.0,5280.0
3,0.0,0,0.0,49500.0,0.2499999999999999,1002540.0,210589.0,1055549.0,844960.0,0.0,362319.0,385957.0,2735673.0,1291076.0,1444597.0,93700.0,False,True,0.0,4400.0
3,0.2994522306,0,0.0,30000.0,0.3571428571428571,96424.0,8876.0,96424.0,87548.0,0.0,49551.0,34231.0,43191.0,24338.0,18853.0,94000.0,False,True,1.0,2640.0
178,0.2912122551,0,0.0,150000.0,0.2857142857142857,3622165.0,3290063.0,3800356.0,510293.0,1391034.0,2462362.0,1023964.0,0.0,0.0,0.0,300000.0,False,False,1.0,97260.0
6,0.2555362562,0,0.0,150000.0,0.2142857142857142,7702419.0,4213679.0,7773955.0,3560275.0,647441.0,2352893.0,5160105.0,0.0,0.0,0.0,1800000.0,False,False,1.0,863685.0
0,0.0,0,0.0,100000.0,0.25,7845735.0,1951417.0,8173086.0,6221669.0,194842.0,1737051.0,5476323.0,0.0,0.0,0.0,200000.0,False,False,0.0,578842.0
23,0.0,0,0.0,120000.0,0.1785714285714285,4182010.0,3578191.0,4378937.0,800746.0,1574351.0,630975.0,3527139.0,4713667.0,1187666.0,3526001.0,70000.0,False,False,0.0,1620.0
18,0.4478086045,121,2405.75,20000.0,0.4107142857142857,1874281.0,4767194.0,3336933.0,1430261.0,4685139.0,947122.0,291.0,616874.0,153677.0,463197.0,700000.0,True,True,1.0,0.0
0,0.2439283333,236,18000.0,30000.0,0.2142857142857142,6096345.0,1071910.0,7540463.0,6203321.0,265231.0,2380706.0,2026176.0,4944974.0,2946092.0,1998882.0,300000.0,False,False,1.0,12420.0
23,0.1252646928,0,0.0,85000.0,0.2321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650230.0,924129.0,726101.0,100000.0,False,False,0.7943399446,1320.0
0,0.4160050289,0,0.0,25000.0,0.3035714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8757493.0,3456036.0,5301457.0,93700.0,False,True,1.0,169974.0
0,0.4708778571,0,0.0,40000.0,0.2678571428571428,1614834.0,738931.0,1621601.0,775845.0,198731.0,66762.0,543049.0,1196163.0,692744.0,503419.0,500000.0,False,True,1.0,80599.0
91,0.0,0,0.0,60000.0,0.0892857142857142,19197165.0,6537907.0,20127024.0,11961963.0,0.0,8707114.0,9558045.0,4599750.0,-21684628.0,26284378.0,930000.0,False,False,0.0,3493493.0
6,0.477695777,41,5057.4,45000.0,0.1428571428571428,925317.0,0.0,1008842.0,477370.0,0.0,0.0,659442.0,1673287.0,0.0,0.0,15000.0,False,True,1.0,59400.0
22,0.0,0,0.0,95000.0,0.2857142857142857,27835983.0,28062220.0,71504755.0,28089939.0,16010000.0,12874554.0,10735441.0,203012837.0,68738936.0,134273901.0,7000000.0,False,False,0.0,13695736.0
0,0.0,0,0.0,50000.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2242328.0,0.0,0.0,10000.0,False,False,0.0,37800.0
0,0.6699567901,0,0.0,50000.0,0.1071428571428571,157331.0,33258.0,197360.0,164101.0,0.0,42744.0,81787.0,939315.0,329848.0,609467.0,40000.0,False,False,1.0,32400.0
7,0.0969901589,21,31500.0,100000.0,0.4642857142857142,2675476.0,5167202.0,5084111.0,-83191.0,3868485.0,759662.0,715913.0,8151850.0,3378866.0,4772984.0,100000.0,False,True,1.0,282320.0
3,0.5646507051,103,24224.33,120000.0,0.1964285714285714,8243374.0,1564231.0,8614219.0,7049987.0,251952.0,0.0,2531943.0,10723354.0,10723354.0,0.0,150000.0,False,True,1.0,10120.0
3,0.0,0,0.0,410000.0,0.1785714285714285,634924000.0,328532000.0,910616000.0,572523000.0,7194000.0,138580000.0,412125000.0,2066330000.0,781367000.0,1284963000.0,6792500.0,True,False,0.0,64296176.0
4,0.4497290931,0,0.0,50000.0,0.1964285714285714,34703160.0,29065796.0,92875701.0,25397193.0,21283385.0,14789470.0,14407997.0,0.0,0.0,0.0,29000000.0,False,False,0.9771994671,4376446.0
0,0.3156109047,0,0.0,130000.0,0.0892857142857142,1770402.0,1302002.0,2435375.0,847825.0,195868.0,774719.0,605595.0,7504363.0,2701509.0,4802854.0,15000.0,False,False,1.0,72600.0
6,0.3170871253,0,0.0,40000.0,0.3749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18875261.0,0.0,0.0,104000.0,False,True,1.0,4300.0
86,0.5169767769,0,0.0,15000.0,0.1428571428571428,3087753.0,2902705.0,3143014.0,225351.0,0.0,1362847.0,1316158.0,4011136.0,2055629.0,1955507.0,100000.0,False,False,1.0,6480.0
4,0.3483423131,0,0.0,50000.0,0.0892857142857142,23542189.0,19394708.0,35695052.0,11575571.0,5087901.0,11609384.0,8708545.0,97107584.0,44991280.0,52116304.0,5400000.0,False,False,1.0,6333974.0
0,0.0,0,0.0,2000000.0,0.2142857142857142,29605332.0,35639638.0,96065789.0,49493858.0,5761608.0,19475056.0,5550426.0,128032382.0,0.0,0.0,24890730.0,True,False,0.0,7726374.0
2,0.3464696429,231,5600.0,45000.0,0.0892857142857142,1778745.0,159585.0,2160413.0,1999791.0,1036.0,586644.0,91594.0,3556127.0,1831825.0,1724302.0,100000.0,False,False,1.0,206952.0
0,0.0,0,0.0,100000.0,0.0714285714285714,5496859.0,4981579.0,5558304.0,445475.0,425048.0,2136301.0,2297849.0,14340598.0,2591928.0,11748670.0,120000.0,False,False,0.0,178825.0
21,0.2424245963,0,0.0,15000.0,0.3571428571428571,8853077.0,1230338.0,9880366.0,8650027.0,0.0,1023379.0,953949.0,0.0,0.0,0.0,99800.0,False,True,1.0,1760.0
20,0.44687686,124,9651.5,17000.0,0.6428571428571428,364502.0,433014.0,366123.0,36991.0,150000.0,11687.0,319540.0,362426.0,161750.0,200676.0,0.0,True,True,1.0,3960.0
15,0.0,0,0.0,260000.0,0.0892857142857142,2997011.0,958325.0,3253711.0,2294739.0,0.0,2767706.0,194264.0,2995843.0,1346711.0,1649132.0,30000.0,False,False,0.0,16280.0
7,0.2228348149,0,0.0,20000.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925011533.0,0.0,0.0,0.0,False,False,1.0,0.0
76,0.3333242317,0,0.0,80000.0,0.4642857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925011533.0,0.0,0.0,0.0,True,False,1.0,0.0
137,0.4324126004,31,52100.0,300000.0,0.3035714285714285,4514158.0,112523.0,4847748.0,4572065.0,0.0,1584405.0,785355.0,8536726.0,3908879.0,4627847.0,100000.0,False,True,1.0,402916.0
0,0.0,0,0.0,49000.0,0.1607142857142857,496472.0,73300.0,496472.0,402172.0,0.0,20415.0,398600.0,1012849.0,847424.0,165425.0,20000.0,False,False,1.0,19980.0
0,0.2992215314,0,0.0,10000.0,0.5535714285714285,14551.0,68287.0,18537.0,-49750.0,46218.0,1653.0,2653.0,43969.0,-31697.0,75666.0,96000.0,False,True,1.0,6400.0
0,0.2574851284,0,0.0,100000.0,0.1428571428571428,33130275.0,36816218.0,46125889.0,2844491.0,13186062.0,14675991.0,14884722.0,165029896.0,46443885.0,118586011.0,2300000.0,False,False,1.0,9422754.0
0,0.5245907919,0,0.0,10000.0,0.1964285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10002674.0,5850542.0,4152132.0,100000.0,False,True,1.0,720.0
4,0.0,0,0.0,60000.0,0.3392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211706.0,0.0,0.0,50000.0,False,False,0.0,7360.0
5,0.4065550583,0,20700.0,60000.0,0.4107142857142857,1179950.0,95839.0,1189548.0,849560.0,216269.0,898554.0,145303.0,1390292.0,890781.0,499511.0,80000.0,False,False,1.0,66000.0
0,0.6436226852,0,0.0,50000.0,0.1071428571428571,1401793.0,233824.0,1435132.0,1201307.0,0.0,253312.0,165120.0,3705866.0,2223684.0,1482182.0,100000.0,False,True,1.0,17480.0
90,0.3470060758,15,3886.0,50000.0,0.2857142857142857,3781922.0,4264980.0,4264980.0,2377706.0,134706.0,459853.0,1294646.0,9066041.0,2639849.0,6426192.0,200000.0,False,False,0.8076390275,39600.0
10,0.376920331,83,12373.03,65000.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3159084.0,0.0,0.0,100000.0,False,False,1.0,54000.0
18,0.5157703658,16,49896.0,470000.0,0.2678571428571428,818478000.0,49943000.0,1768742000.0,1116493000.0,0.0,161666000.0,0.0,1808539000.0,998174000.0,810365000.0,1400000.0,False,False,1.0,1742331.0
5,0.0,0,0.0,250000.0,0.0535714285714285,2856083.0,1361162.0,3334817.0,1702827.0,0.0,956711.0,1331392.0,3481397.0,954419.0,2526978.0,100000.0,False,False,0.0,17600.0
36,0.2096343179,0,0.0,50000.0,0.3214285714285714,6944696.0,1350.0,7160901.0,7159551.0,0.0,438020.0,0.0,20510.0,-32955.0,53465.0,990000.0,False,True,0.9677388198,161832.0
18,0.3281013927,0,0.0,500000.0,0.25,10254944.0,1869197.0,11168928.0,8859503.0,558000.0,5540466.0,1101018.0,0.0,0.0,0.0,2500000.0,False,False,1.0,0.0
0,0.6744726277,173,3960.0,300000.0,0.0892857142857142,53582110.0,21959240.0,56009882.0,34050642.0,252920.0,24031769.0,8759181.0,120491244.0,57575034.0,62916210.0,150000.0,False,False,1.0,13710238.0
0,0.5531048008,52,1374450.0,1400000.0,0.3928571428571428,26410452.0,7621007.0,26908128.0,19162838.0,191495.0,1513351.0,23876361.0,21336438.0,9687117.0,11649321.0,1500000.0,True,True,1.0,0.0
0,0.0,0,0.0,15000.0,0.1964285714285714,39037790.0,10571404.0,45995467.0,35424062.0,733543.0,4295437.0,1238376.0,0.0,0.0,0.0,2500000.0,False,False,0.0,249000.0
4,0.2998586684,0,0.0,120000.0,0.1964285714285714,1804783.0,719645.0,1875943.0,756298.0,400000.0,623397.0,1123705.0,4230291.0,1662560.0,2567731.0,100000.0,False,False,1.0,176651.0
0,0.4132819939,0,0.0,100000.0,0.3571428571428571,249051.0,3041.0,249151.0,246110.0,0.0,20934.0,0.0,53424.0,0.0,0.0,100000.0,False,True,1.0,27000.0
3,0.246711382,34,43400.0,65000.0,0.1071428571428571,1435579.0,1256465.0,1506465.0,250000.0,72912.0,348160.0,592105.0,3539107.0,1407037.0,2132070.0,250000.0,False,False,1.0,19980.0
3,0.0,0,0.0,100000.0,0.1964285714285714,1883444.0,356947.0,2374111.0,2017164.0,0.0,1181792.0,384670.0,534437.0,18708.0,515729.0,35000.0,False,False,0.0,88000.0
0,0.6508197279,0,0.0,50000.0,0.0,83206567.0,21473729.0,95529538.0,73960563.0,0.0,23561720.0,21194708.0,169458146.0,119750326.0,49707820.0,1005000.0,False,False,1.0,15985186.0
3,0.3900405755,0,0.0,190000.0,0.0892857142857142,41140996.0,29288402.0,46795958.0,14472549.0,1320000.0,18936121.0,16578050.0,20426298.0,1208308.0,19217990.0,850000.0,False,False,0.992340888,61200.0
0,0.2852080868,0,0.0,35000.0,0.0892857142857142,11345553.0,4552759.0,16229768.0,9573834.0,241277.0,2851095.0,5008907.0,7234562.0,4360612.0,2873950.0,700000.0,False,False,1.0,184000.0
7,0.1280465001,163,23718.0,300000.0,0.2142857142857142,11216360.0,10745167.0,11906114.0,160945.0,0.0,5149808.0,3620095.0,38631809.0,4327171.0,34304638.0,1000000.0,False,False,0.9281167553,2577789.0
0,0.0,0,0.0,50000.0,0.0357142857142857,4629174.0,3749913.0,6973344.0,3223422.0,0.0,0.0,4553975.0,15175917.0,5009305.0,10166612.0,20000.0,False,False,0.0,254575.0
0,0.4587926667,0,0.0,20000.0,0.3214285714285714,685194.0,22500.0,685194.0,662706.0,0.0,85235.0,392189.0,1248750.0,739965.0,508785.0,100000.0,False,True,1.0,26471.0
3,0.4893561979,11,8182.5,100000.0,0.0714285714285714,3379568.0,0.0,3379568.0,1393950.0,0.0,1681864.0,1075791.0,10865851.0,2153249.0,8712602.0,50000.0,False,False,1.0,17820.0
0,0.0,0,0.0,300000.0,0.1071428571428571,2595923.0,981063.0,3347692.0,2343870.0,22055.0,472550.0,1401486.0,2154784.0,843623.0,1311161.0,300000.0,False,False,0.0,215034.0
8,0.435240804,0,0.0,80000.0,0.0714285714285714,6507907.0,1310486.0,7237315.0,4900535.0,0.0,4177165.0,1253422.0,15783051.0,7184869.0,8598182.0,50000.0,False,False,0.8928193941,658600.0
3,0.4749630818,4,3500.0,80000.0,0.0892857142857142,12957699.0,7093404.0,14292405.0,7111323.0,881789.0,7562727.0,4176320.0,38935249.0,15781559.0,23153690.0,220000.0,False,False,1.0,351500.0
0,0.4675434652,0,0.0,20000.0,0.3928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796237.0,0.0,0.0,40000.0,True,False,1.0,19800.0
0,0.0,0,0.0,620000.0,0.25,681914.0,688183.0,690993.0,392484.0,9035.0,130530.0,878887.0,46648.0,0.0,0.0,100000.0,False,False,0.0,18000.0
0,0.5389853138,0,0.0,15000.0,0.3214285714285714,880550.0,323508.0,880550.0,557041.0,0.0,211703.0,548221.0,453124.0,242319.0,210805.0,95400.0,False,True,1.0,5180.0
6,0.0,0,0.0,30000.0,0.0357142857142857,5587047.0,1010439.0,5851660.0,4841220.0,0.0,275464.0,1292379.0,9055767.0,2879197.0,6176570.0,720000.0,False,False,0.0,156400.0
